0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:27:31 -0300] "GET / HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:27:35 -0300] "GET /fielcorresponsal HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:27:35 -0300] "GET /fielcorresponsal/ HTTP/1.1" 200 10397
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:27:44 -0300] "POST /fielcorresponsal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:27:46 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 24127
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:04 -0300] "GET /fielcorresponsal/resources/jquery/dist/jquery.min.map HTTP/1.1" 200 127542
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:04 -0300] "GET /fielcorresponsal/resources/text_editor/quill.min.js.map HTTP/1.1" 404 5062
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:04 -0300] "GET /fielcorresponsal/resources/css/bootstrap-datepicker.css.map HTTP/1.1" 404 5062
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:27 -0300] "GET /fielcorresponsal/resources/jquery/dist/jquery.min.map HTTP/1.1" 200 127542
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:27 -0300] "GET /fielcorresponsal/resources/text_editor/quill.min.js.map HTTP/1.1" 404 5062
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:27 -0300] "GET /fielcorresponsal/resources/css/bootstrap-datepicker.css.map HTTP/1.1" 404 5062
0:0:0:0:0:0:0:1 - - [26/Jan/2022:10:28:49 -0300] "GET /fielcorresponsal/settings/change_password HTTP/1.1" 200 18632
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:18 -0300] "GET /fielcorresponsal/administration HTTP/1.1" 500 5062
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:20 -0300] "GET /fielcorresponsal/ HTTP/1.1" 200 10397
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:26 -0300] "POST /fielcorresponsal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:27 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 21678
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:32 -0300] "GET /fielcorresponsal/administration HTTP/1.1" 200 14862
0:0:0:0:0:0:0:1 - - [26/Jan/2022:13:58:35 -0300] "GET /fielcorresponsal/administration HTTP/1.1" 200 14862
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:19:55 -0300] "GET /fielcorresponsal/administration/reimpresiones HTTP/1.1" 200 30820
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:19:58 -0300] "GET /fielcorresponsal/administration/reportes HTTP/1.1" 401 10437
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:04 -0300] "POST /fielcorresponsal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:05 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 21678
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:10 -0300] "GET /fielcorresponsal/administration HTTP/1.1" 200 14862
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:12 -0300] "GET /fielcorresponsal/administration/reportes HTTP/1.1" 200 75595
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:12 -0300] "GET /fielcorresponsal/administration/agencias/tipos/json HTTP/1.1" 200 113
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:14 -0300] "GET /fielcorresponsal/administration/servicios/json HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:14 -0300] "GET /fielcorresponsal/administration/agencias/json HTTP/1.1" 200 191141
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:20:59 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 21679
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:21:02 -0300] "GET /fielcorresponsal/reports HTTP/1.1" 500 18779
0:0:0:0:0:0:0:1 - - [26/Jan/2022:14:21:10 -0300] "GET /fielcorresponsal/reports HTTP/1.1" 200 34503
127.0.0.1 - - [26/Jan/2022:14:46:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:46:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:46:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:14:46:40 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:14:46:40 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:40 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:46:41 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:41 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:46:41 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:41 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:14:46:41 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:14:46:41 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:46:41 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:14:58:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:14:58:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:28:59 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:28:59 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:32:16 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:16 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:32:16 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:16 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:32:16 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:16 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:32:16 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:32:16 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:16 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:32:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:17 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:32:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:17 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:32:17 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:32:17 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:32:17 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:52:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:52:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:52:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:52:27 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:52:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:52:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:16:52:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:16:52:28 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - - [26/Jan/2022:16:52:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:16:52:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:30 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:30 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:04:30 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - tomcat [26/Jan/2022:17:04:30 -0300] "GET /manager/text/list HTTP/1.1" 200 1063
127.0.0.1 - tomcat [26/Jan/2022:17:04:34 -0300] "GET /manager/text/undeploy?path=/fielcorresponsal HTTP/1.1" 200 84
127.0.0.1 - - [26/Jan/2022:17:04:34 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:34 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:04:34 -0300] "GET /manager/text/list HTTP/1.1" 200 920
127.0.0.1 - tomcat [26/Jan/2022:17:04:34 -0300] "GET /manager/text/list HTTP/1.1" 200 920
127.0.0.1 - - [26/Jan/2022:17:04:45 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:45 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:45 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:45 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:45 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:45 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:45 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:45 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:45 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:45 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:46 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:46 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:04:46 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/list HTTP/1.1" 200 920
127.0.0.1 - - [26/Jan/2022:17:04:46 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:04:46 -0300] "GET /manager/text/list HTTP/1.1" 200 920
127.0.0.1 - tomcat [26/Jan/2022:17:04:58 -0300] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FUser%2FAppData%2FLocal%2FTemp%2Fcontext7399520764026644794.xml&path=/fielcorresponsal HTTP/1.1" 200 85
127.0.0.1 - tomcat [26/Jan/2022:17:04:58 -0300] "GET /manager/text/start?path=/fielcorresponsal HTTP/1.1" 200 84
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:04:58 -0300] "GET /fielcorresponsal HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:04:58 -0300] "GET /fielcorresponsal/ HTTP/1.1" 200 10625
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:06 -0300] "POST /fielcorresponsal/login HTTP/1.1" 200 10744
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:15 -0300] "POST /fielcorresponsal/login HTTP/1.1" 200 10748
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:28 -0300] "POST /fielcorresponsal/login HTTP/1.1" 200 10744
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:34 -0300] "POST /fielcorresponsal/login HTTP/1.1" 200 10684
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:39 -0300] "POST /fielcorresponsal/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:40 -0300] "GET /fielcorresponsal/home HTTP/1.1" 200 24625
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:53 -0300] "GET /fielcorresponsal/administration HTTP/1.1" 200 16466
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:56 -0300] "GET /fielcorresponsal/administration/reportes HTTP/1.1" 200 78843
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:56 -0300] "GET /fielcorresponsal/administration/agencias/tipos/json HTTP/1.1" 200 113
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:57 -0300] "GET /fielcorresponsal/administration/servicios/json HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:07:57 -0300] "GET /fielcorresponsal/administration/agencias/json HTTP/1.1" 200 191141
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:08:26 -0300] "GET /fielcorresponsal/administration/billing HTTP/1.1" 200 25591
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:08:29 -0300] "GET /fielcorresponsal/administration/billing/report/ HTTP/1.1" 200 29698
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:08:46 -0300] "GET /fielcorresponsal/administration/billing/report/generate?formato=PDF&facturadoraId=0&facturadoraNombre=&fechaInicio=06/01/2022&fechaFin=26/01/2022&monedaId=6900 HTTP/1.1" 200 57857
127.0.0.1 - - [26/Jan/2022:17:11:42 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:11:42 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:11:42 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:11:42 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:11:42 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:11:42 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:11:42 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:11:42 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:11:42 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:12:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:12:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:12:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:12:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - tomcat [26/Jan/2022:17:12:27 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - tomcat [26/Jan/2022:17:12:28 -0300] "GET /manager/text/undeploy?path=/facturadoras-fielcorresponsal HTTP/1.1" 200 97
127.0.0.1 - tomcat [26/Jan/2022:17:12:53 -0300] "GET /manager/text/deploy?config=file%3A%2FC%3A%2FUsers%2FUser%2FAppData%2FLocal%2FTemp%2Fcontext2760146720953744375.xml&path=/facturadoras-fielcorresponsal HTTP/1.1" 200 98
127.0.0.1 - tomcat [26/Jan/2022:17:12:53 -0300] "GET /manager/text/start?path=/facturadoras-fielcorresponsal HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:12:53 -0300] "GET /facturadoras-fielcorresponsal HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:12:53 -0300] "GET /facturadoras-fielcorresponsal/ HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:13:00 -0300] "GET /fielcorresponsal/administration/billing/report/ HTTP/1.1" 200 29698
0:0:0:0:0:0:0:1 - - [26/Jan/2022:17:13:08 -0300] "GET /fielcorresponsal/administration/billing/report/generate?formato=PDF&facturadoraId=0&facturadoraNombre=&fechaInicio=06/01/2022&fechaFin=26/01/2022&monedaId=6900 HTTP/1.1" 200 57879
127.0.0.1 - - [26/Jan/2022:17:16:26 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:26 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:26 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:26 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:26 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:26 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:16:26 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:16:26 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:26 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:16:27 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:27 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/ HTTP/1.1" 200 42
127.0.0.1 - tomcat [26/Jan/2022:17:16:28 -0300] "GET /manager/text/list HTTP/1.1" 200 1067
127.0.0.1 - - [26/Jan/2022:17:16:28 -0300] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
